State,Hour,Month,Predicted_Severity,Accident_Count,Correct_Preds,Prediction_Accuracy
IN,15,10,3.0,5,2,0.4
IN,15,11,1.0,2,0,0.0
IN,15,11,2.0,33,13,0.3939393939393939
IN,15,11,3.0,2,1,0.5
IN,15,11,4.0,5,1,0.2
IN,15,12,1.0,3,0,0.0
IN,15,12,2.0,26,18,0.6923076923076923
IN,15,12,3.0,6,2,0.3333333333333333
IN,15,12,4.0,1,1,1.0
IN,16,1,2.0,37,19,0.5135135135135135
IN,16,1,3.0,1,0,0.0
IN,16,1,4.0,1,1,1.0
IN,16,2,1.0,2,2,1.0
IN,16,2,2.0,35,19,0.5428571428571428
IN,16,2,3.0,2,1,0.5
IN,16,2,4.0,2,0,0.0
IN,16,3,1.0,2,0,0.0
IN,16,3,2.0,21,10,0.47619047619047616
IN,16,3,3.0,2,0,0.0
IN,16,4,2.0,25,11,0.44
IN,16,4,3.0,1,0,0.0
IN,16,4,4.0,2,0,0.0
IN,16,5,1.0,2,0,0.0
IN,16,5,2.0,28,10,0.35714285714285715
IN,16,5,3.0,2,1,0.5
IN,16,6,1.0,4,1,0.25
IN,16,6,2.0,40,11,0.275
IN,16,7,1.0,2,0,0.0
IN,16,7,2.0,56,30,0.5357142857142857
IN,16,8,1.0,2,0,0.0
IN,16,8,2.0,40,21,0.525
IN,16,8,3.0,3,0,0.0
IN,16,8,4.0,3,0,0.0
IN,16,9,1.0,6,1,0.16666666666666666
IN,16,9,2.0,41,24,0.5853658536585366
IN,16,9,3.0,4,0,0.0
IN,16,9,4.0,1,0,0.0
IN,16,10,1.0,3,1,0.3333333333333333
IN,16,10,2.0,53,31,0.5849056603773585
IN,16,10,3.0,6,2,0.3333333333333333
IN,16,10,4.0,3,1,0.3333333333333333
IN,16,11,1.0,2,0,0.0
IN,16,11,2.0,28,12,0.42857142857142855
IN,16,11,3.0,8,2,0.25
IN,16,12,1.0,4,1,0.25
IN,16,12,2.0,43,25,0.5813953488372093
IN,16,12,3.0,4,1,0.25
IN,16,12,4.0,3,1,0.3333333333333333
IN,17,1,1.0,3,1,0.3333333333333333
IN,17,1,2.0,38,16,0.42105263157894735
IN,17,1,3.0,2,1,0.5
IN,17,1,4.0,1,0,0.0
IN,17,2,1.0,3,1,0.3333333333333333
IN,17,2,2.0,21,9,0.42857142857142855
IN,17,2,3.0,2,0,0.0
IN,17,2,4.0,1,0,0.0
IN,17,3,1.0,5,1,0.2
IN,17,3,2.0,25,10,0.4
IN,17,3,3.0,1,0,0.0
IN,17,3,4.0,1,0,0.0
IN,17,4,1.0,2,0,0.0
IN,17,4,2.0,32,9,0.28125
IN,17,4,3.0,2,0,0.0
IN,17,4,4.0,1,1,1.0
IN,17,5,1.0,4,1,0.25
IN,17,5,2.0,33,11,0.3333333333333333
IN,17,5,3.0,3,0,0.0
IN,17,5,4.0,1,0,0.0
IN,17,6,1.0,2,1,0.5
IN,17,6,2.0,28,8,0.2857142857142857
IN,17,6,3.0,3,2,0.6666666666666666
IN,17,6,4.0,2,0,0.0
IN,17,7,1.0,5,1,0.2
IN,17,7,2.0,42,20,0.47619047619047616
IN,17,7,3.0,2,0,0.0
IN,17,7,4.0,1,0,0.0
IN,17,8,1.0,2,1,0.5
IN,17,8,2.0,41,20,0.4878048780487805
IN,17,8,3.0,4,1,0.25
IN,17,8,4.0,3,1,0.3333333333333333
IN,17,9,1.0,3,1,0.3333333333333333
IN,17,9,2.0,36,27,0.75
IN,17,9,3.0,1,0,0.0
IN,17,9,4.0,1,1,1.0
IN,17,10,1.0,1,0,0.0
IN,17,10,2.0,44,21,0.4772727272727273
IN,17,10,3.0,2,0,0.0
IN,17,10,4.0,1,0,0.0
IN,17,11,1.0,3,1,0.3333333333333333
IN,17,11,2.0,31,11,0.3548387096774194
IN,17,11,3.0,5,1,0.2
IN,17,12,2.0,36,19,0.5277777777777778
IN,17,12,3.0,5,0,0.0
IN,17,12,4.0,2,0,0.0
IN,18,1,1.0,3,1,0.3333333333333333
IN,18,1,2.0,25,7,0.28
IN,18,1,3.0,3,0,0.0
IN,18,2,1.0,5,1,0.2
IN,18,2,2.0,27,14,0.5185185185185185
IN,18,2,3.0,1,1,1.0
IN,18,2,4.0,1,1,1.0
IN,18,3,1.0,3,1,0.3333333333333333
IN,18,3,2.0,25,9,0.36
IN,18,3,3.0,1,0,0.0
IN,18,4,1.0,6,1,0.16666666666666666
IN,18,4,2.0,21,8,0.38095238095238093
IN,18,4,3.0,1,0,0.0
IN,18,5,1.0,1,0,0.0
IN,18,5,2.0,29,8,0.27586206896551724
IN,18,5,3.0,2,1,0.5
IN,18,5,4.0,2,0,0.0
IN,18,6,1.0,6,1,0.16666666666666666
IN,18,6,2.0,43,15,0.3488372093023256
IN,18,6,3.0,2,1,0.5
IN,18,6,4.0,3,1,0.3333333333333333
IN,18,7,1.0,4,0,0.0
IN,18,7,2.0,38,21,0.5526315789473685
IN,18,7,3.0,1,0,0.0
IN,18,7,4.0,1,0,0.0
IN,18,8,1.0,3,0,0.0
IN,18,8,2.0,24,11,0.4583333333333333
IN,18,8,3.0,5,2,0.4
IN,18,8,4.0,1,0,0.0
IN,18,9,1.0,2,2,1.0
IN,18,9,2.0,29,15,0.5172413793103449
IN,18,9,3.0,4,1,0.25
IN,18,9,4.0,2,0,0.0
IN,18,10,1.0,6,1,0.16666666666666666
IN,18,10,2.0,27,11,0.4074074074074074
IN,18,10,3.0,1,1,1.0
IN,18,11,1.0,4,2,0.5
IN,18,11,2.0,30,11,0.36666666666666664
IN,18,11,3.0,1,1,1.0
IN,18,11,4.0,2,0,0.0
IN,18,12,1.0,5,3,0.6
IN,18,12,2.0,34,13,0.38235294117647056
IN,18,12,3.0,1,0,0.0
IN,19,1,1.0,3,2,0.6666666666666666
IN,19,1,2.0,27,16,0.5925925925925926
IN,19,1,3.0,1,1,1.0
IN,19,2,1.0,5,3,0.6
IN,19,2,2.0,41,16,0.3902439024390244
IN,19,2,3.0,3,2,0.6666666666666666
IN,19,2,4.0,1,1,1.0
IN,19,3,1.0,1,0,0.0
IN,19,3,2.0,14,3,0.21428571428571427
IN,19,3,3.0,3,0,0.0
IN,19,4,1.0,5,0,0.0
IN,19,4,2.0,22,4,0.18181818181818182
IN,19,5,1.0,2,1,0.5
IN,19,5,2.0,20,9,0.45
IN,19,5,3.0,3,1,0.3333333333333333
IN,19,6,1.0,2,1,0.5
IN,19,6,2.0,31,17,0.5483870967741935
IN,19,6,3.0,4,3,0.75
IN,19,6,4.0,3,1,0.3333333333333333
IN,19,7,1.0,4,3,0.75
IN,19,7,2.0,18,10,0.5555555555555556
IN,19,7,3.0,2,0,0.0
IN,19,8,1.0,6,1,0.16666666666666666
IN,19,8,2.0,27,12,0.4444444444444444
IN,19,8,3.0,1,1,1.0
IN,19,8,4.0,2,1,0.5
IN,19,9,1.0,4,1,0.25
IN,19,9,2.0,24,10,0.4166666666666667
IN,19,9,3.0,2,0,0.0
IN,19,10,1.0,1,0,0.0
IN,19,10,2.0,23,8,0.34782608695652173
IN,19,10,3.0,3,0,0.0
IN,19,10,4.0,3,2,0.6666666666666666
IN,19,11,1.0,5,1,0.2
IN,19,11,2.0,20,7,0.35
IN,19,11,3.0,5,1,0.2
IN,19,11,4.0,2,0,0.0
IN,19,12,1.0,2,0,0.0
IN,19,12,2.0,26,12,0.46153846153846156
IN,19,12,3.0,2,1,0.5
IN,19,12,4.0,1,0,0.0
IN,20,1,1.0,3,2,0.6666666666666666
IN,20,1,2.0,29,13,0.4482758620689655
IN,20,1,3.0,1,0,0.0
IN,20,2,1.0,7,3,0.42857142857142855
IN,20,2,2.0,26,12,0.46153846153846156
IN,20,2,3.0,3,1,0.3333333333333333
IN,20,2,4.0,1,1,1.0
IN,20,3,1.0,4,0,0.0
IN,20,3,2.0,17,7,0.4117647058823529
IN,20,3,3.0,1,0,0.0
IN,20,4,1.0,10,3,0.3
IN,20,4,2.0,20,4,0.2
IN,20,4,3.0,1,0,0.0
IN,20,5,1.0,5,0,0.0
IN,20,5,2.0,19,5,0.2631578947368421
IN,20,5,3.0,1,0,0.0
IN,20,5,4.0,1,1,1.0
IN,20,6,1.0,5,1,0.2
IN,20,6,2.0,16,7,0.4375
IN,20,6,3.0,3,0,0.0
IN,20,6,4.0,1,0,0.0
IN,20,7,1.0,7,1,0.14285714285714285
IN,20,7,2.0,21,5,0.23809523809523808
IN,20,7,3.0,2,0,0.0
IN,20,7,4.0,1,0,0.0
IN,20,8,1.0,3,0,0.0
IN,20,8,2.0,14,8,0.5714285714285714
IN,20,8,3.0,1,0,0.0
IN,20,8,4.0,1,0,0.0
IN,20,9,1.0,3,0,0.0
IN,20,9,2.0,25,9,0.36
IN,20,9,3.0,1,0,0.0
IN,20,9,4.0,1,0,0.0
IN,20,10,1.0,7,2,0.2857142857142857
IN,20,10,2.0,15,5,0.3333333333333333
IN,20,10,3.0,1,0,0.0
IN,20,10,4.0,1,0,0.0
IN,20,11,1.0,8,1,0.125
IN,20,11,2.0,21,6,0.2857142857142857
IN,20,11,3.0,2,0,0.0
IN,20,11,4.0,2,1,0.5
IN,20,12,1.0,7,1,0.14285714285714285
IN,20,12,2.0,21,10,0.47619047619047616
IN,20,12,3.0,5,0,0.0
IN,21,1,1.0,6,1,0.16666666666666666
IN,21,1,2.0,23,9,0.391304347826087
IN,21,1,3.0,3,0,0.0
IN,21,2,1.0,7,1,0.14285714285714285
IN,21,2,2.0,23,10,0.43478260869565216
IN,21,2,3.0,1,0,0.0
IN,21,3,1.0,6,3,0.5
IN,21,3,2.0,18,6,0.3333333333333333
IN,21,4,1.0,1,1,1.0
IN,21,4,2.0,18,1,0.05555555555555555
IN,21,4,3.0,1,0,0.0
IN,21,5,1.0,2,0,0.0
IN,21,5,2.0,14,2,0.14285714285714285
IN,21,5,3.0,1,0,0.0
IN,21,6,1.0,6,3,0.5
IN,21,6,2.0,15,4,0.26666666666666666
IN,21,6,3.0,3,3,1.0
IN,21,7,1.0,1,0,0.0
IN,21,7,2.0,17,7,0.4117647058823529
IN,21,7,3.0,1,0,0.0
IN,21,8,1.0,3,1,0.3333333333333333
IN,21,8,2.0,28,12,0.42857142857142855
IN,21,8,3.0,1,0,0.0
IN,21,8,4.0,2,0,0.0
IN,21,9,1.0,6,2,0.3333333333333333
IN,21,9,2.0,27,14,0.5185185185185185
IN,21,9,3.0,1,0,0.0
IN,21,9,4.0,1,0,0.0
IN,21,10,1.0,3,0,0.0
IN,21,10,2.0,26,8,0.3076923076923077
IN,21,10,3.0,1,0,0.0
IN,21,10,4.0,1,0,0.0
IN,21,11,1.0,4,1,0.25
IN,21,11,2.0,13,3,0.23076923076923078
IN,21,11,3.0,6,1,0.16666666666666666
IN,21,12,1.0,2,1,0.5
IN,21,12,2.0,28,9,0.32142857142857145
IN,21,12,3.0,4,1,0.25
IN,21,12,4.0,2,0,0.0
IN,22,1,1.0,2,0,0.0
IN,22,1,2.0,18,7,0.3888888888888889
IN,22,1,3.0,1,1,1.0
IN,22,1,4.0,2,1,0.5
IN,22,2,1.0,3,1,0.3333333333333333
IN,22,2,2.0,28,13,0.4642857142857143
IN,22,2,3.0,2,1,0.5
IN,22,2,4.0,1,0,0.0
IN,22,3,1.0,10,2,0.2
IN,22,3,2.0,16,7,0.4375
IN,22,3,3.0,3,1,0.3333333333333333
IN,22,4,1.0,7,1,0.14285714285714285
IN,22,4,2.0,16,8,0.5
IN,22,4,3.0,1,0,0.0
IN,22,5,1.0,3,0,0.0
IN,22,5,2.0,16,7,0.4375
IN,22,5,3.0,1,0,0.0
IN,22,5,4.0,3,0,0.0
IN,22,6,1.0,3,1,0.3333333333333333
IN,22,6,2.0,17,4,0.23529411764705882
IN,22,6,3.0,1,0,0.0
IN,22,7,1.0,7,2,0.2857142857142857
IN,22,7,2.0,21,6,0.2857142857142857
IN,22,7,3.0,1,0,0.0
IN,22,8,1.0,2,0,0.0
IN,22,8,2.0,18,4,0.2222222222222222
IN,22,8,3.0,1,1,1.0
IN,22,8,4.0,2,1,0.5
IN,22,9,1.0,6,1,0.16666666666666666
IN,22,9,2.0,15,6,0.4
IN,22,9,3.0,3,0,0.0
IN,22,9,4.0,2,0,0.0
IN,22,10,1.0,6,1,0.16666666666666666
IN,22,10,2.0,17,6,0.35294117647058826
IN,22,10,3.0,2,0,0.0
IN,22,10,4.0,1,0,0.0
IN,22,11,1.0,1,1,1.0
IN,22,11,2.0,17,6,0.35294117647058826
IN,22,11,3.0,5,3,0.6
IN,22,12,1.0,6,3,0.5
IN,22,12,2.0,25,14,0.56
IN,22,12,3.0,3,0,0.0
IN,22,12,4.0,1,0,0.0
IN,23,1,1.0,5,0,0.0
IN,23,1,2.0,15,7,0.4666666666666667
IN,23,1,3.0,1,0,0.0
IN,23,1,4.0,6,1,0.16666666666666666
IN,23,2,1.0,3,1,0.3333333333333333
IN,23,2,2.0,17,7,0.4117647058823529
IN,23,2,3.0,4,0,0.0
IN,23,2,4.0,3,0,0.0
IN,23,3,1.0,6,1,0.16666666666666666
IN,23,3,2.0,20,4,0.2
IN,23,3,3.0,3,1,0.3333333333333333
IN,23,3,4.0,2,0,0.0
IN,23,4,1.0,5,2,0.4
IN,23,4,2.0,14,3,0.21428571428571427
IN,23,4,4.0,1,0,0.0
IN,23,5,1.0,1,1,1.0
IN,23,5,2.0,12,2,0.16666666666666666
IN,23,5,3.0,4,0,0.0
IN,23,5,4.0,1,0,0.0
IN,23,6,1.0,11,4,0.36363636363636365
IN,23,6,2.0,15,4,0.26666666666666666
IN,23,6,4.0,3,0,0.0
IN,23,7,1.0,5,0,0.0
IN,23,7,2.0,13,4,0.3076923076923077
IN,23,7,3.0,1,0,0.0
IN,23,7,4.0,7,4,0.5714285714285714
IN,23,8,1.0,5,1,0.2
IN,23,8,2.0,21,8,0.38095238095238093
IN,23,8,3.0,3,1,0.3333333333333333
IN,23,8,4.0,2,0,0.0
IN,23,9,1.0,2,1,0.5
IN,23,9,2.0,9,2,0.2222222222222222
IN,23,9,3.0,2,0,0.0
IN,23,10,1.0,5,2,0.4
IN,23,10,2.0,18,6,0.3333333333333333
IN,23,10,3.0,2,0,0.0
IN,23,10,4.0,2,0,0.0
IN,23,11,1.0,2,1,0.5
IN,23,11,2.0,21,11,0.5238095238095238
IN,23,11,3.0,2,0,0.0
IN,23,12,1.0,1,1,1.0
IN,23,12,2.0,20,8,0.4
IN,23,12,3.0,5,1,0.2
IN,23,12,4.0,3,0,0.0
KS,0,1,1.0,2,0,0.0
KS,0,1,2.0,16,5,0.3125
KS,0,1,3.0,4,1,0.25
KS,0,1,4.0,1,1,1.0
KS,0,2,1.0,3,1,0.3333333333333333
KS,0,2,2.0,22,3,0.13636363636363635
KS,0,2,3.0,3,1,0.3333333333333333
KS,0,3,1.0,1,0,0.0
KS,0,3,2.0,14,4,0.2857142857142857
KS,0,3,3.0,2,0,0.0
KS,0,4,1.0,1,0,0.0
KS,0,4,2.0,27,9,0.3333333333333333
KS,0,4,3.0,4,1,0.25
KS,0,4,4.0,3,2,0.6666666666666666
KS,0,5,1.0,3,0,0.0
KS,0,5,2.0,18,5,0.2777777777777778
KS,0,5,3.0,4,2,0.5
KS,0,5,4.0,1,0,0.0
KS,0,6,2.0,24,9,0.375
KS,0,6,3.0,1,0,0.0
KS,0,6,4.0,3,1,0.3333333333333333
KS,0,7,1.0,4,1,0.25
KS,0,7,2.0,16,3,0.1875
KS,0,7,3.0,4,1,0.25
KS,0,7,4.0,1,0,0.0
KS,0,8,1.0,3,0,0.0
KS,0,8,2.0,12,4,0.3333333333333333
KS,0,9,1.0,2,0,0.0
KS,0,9,2.0,13,4,0.3076923076923077
KS,0,9,3.0,3,1,0.3333333333333333
KS,0,10,1.0,6,0,0.0
KS,0,10,2.0,16,5,0.3125
KS,0,10,3.0,2,0,0.0
KS,0,10,4.0,2,0,0.0
KS,0,11,1.0,3,0,0.0
KS,0,11,2.0,25,6,0.24
KS,0,11,3.0,6,3,0.5
KS,0,11,4.0,1,1,1.0
KS,0,12,1.0,2,0,0.0
KS,0,12,2.0,15,7,0.4666666666666667
KS,0,12,4.0,2,0,0.0
KS,1,1,1.0,1,0,0.0
KS,1,1,2.0,11,2,0.18181818181818182
KS,1,1,3.0,1,1,1.0
KS,1,1,4.0,2,2,1.0
KS,1,2,1.0,1,0,0.0
KS,1,2,2.0,16,3,0.1875
KS,1,2,3.0,5,2,0.4
KS,1,2,4.0,1,0,0.0
KS,1,3,1.0,2,1,0.5
KS,1,3,2.0,19,6,0.3157894736842105
KS,1,3,3.0,2,0,0.0
KS,1,3,4.0,1,0,0.0
KS,1,4,1.0,1,1,1.0
KS,1,4,2.0,21,7,0.3333333333333333
KS,1,4,4.0,1,0,0.0
KS,1,5,1.0,2,2,1.0
KS,1,5,2.0,16,4,0.25
KS,1,5,3.0,4,2,0.5
KS,1,5,4.0,3,0,0.0
KS,1,6,1.0,1,1,1.0
KS,1,6,2.0,13,4,0.3076923076923077
KS,1,6,3.0,4,0,0.0
KS,1,6,4.0,3,2,0.6666666666666666
KS,1,7,1.0,1,0,0.0
KS,1,7,2.0,12,2,0.16666666666666666
KS,1,7,3.0,3,3,1.0
KS,1,7,4.0,1,0,0.0
KS,1,8,1.0,2,0,0.0
KS,1,8,2.0,17,3,0.17647058823529413
KS,1,8,3.0,4,0,0.0
KS,1,8,4.0,2,0,0.0
KS,1,9,1.0,1,0,0.0
KS,1,9,2.0,15,5,0.3333333333333333
KS,1,9,3.0,3,2,0.6666666666666666
KS,1,9,4.0,1,0,0.0
KS,1,10,1.0,2,0,0.0
KS,1,10,2.0,16,5,0.3125
KS,1,10,3.0,1,0,0.0
KS,1,10,4.0,3,1,0.3333333333333333
KS,1,11,1.0,4,3,0.75
KS,1,11,2.0,19,5,0.2631578947368421
KS,1,11,3.0,2,0,0.0
KS,1,11,4.0,1,1,1.0
KS,1,12,1.0,3,2,0.6666666666666666
KS,1,12,2.0,22,9,0.4090909090909091
KS,1,12,3.0,3,2,0.6666666666666666
KS,1,12,4.0,3,0,0.0
KS,2,1,2.0,15,5,0.3333333333333333
KS,2,1,3.0,2,0,0.0
KS,2,1,4.0,1,0,0.0
KS,2,2,1.0,3,1,0.3333333333333333
KS,2,2,2.0,14,5,0.35714285714285715
KS,2,2,3.0,4,1,0.25
KS,2,3,1.0,2,1,0.5
KS,2,3,2.0,19,3,0.15789473684210525
KS,2,3,3.0,6,1,0.16666666666666666
KS,2,3,4.0,1,0,0.0
KS,2,4,1.0,7,0,0.0
KS,2,4,2.0,18,5,0.2777777777777778
KS,2,4,4.0,1,0,0.0
KS,2,5,2.0,13,2,0.15384615384615385
KS,2,5,4.0,1,1,1.0
KS,2,6,1.0,2,0,0.0
KS,2,6,2.0,17,1,0.058823529411764705
KS,2,6,4.0,1,0,0.0
KS,2,7,1.0,2,0,0.0
KS,2,7,2.0,15,2,0.13333333333333333
KS,2,7,3.0,1,0,0.0
KS,2,7,4.0,2,1,0.5
KS,2,8,1.0,2,1,0.5
KS,2,8,2.0,15,3,0.2
KS,2,8,3.0,2,1,0.5
KS,2,8,4.0,1,0,0.0
KS,2,9,1.0,1,1,1.0
KS,2,9,2.0,13,6,0.46153846153846156
KS,2,10,1.0,3,1,0.3333333333333333
KS,2,10,2.0,17,1,0.058823529411764705
KS,2,10,3.0,2,0,0.0
KS,2,10,4.0,2,0,0.0
KS,2,11,2.0,11,5,0.45454545454545453
KS,2,11,3.0,3,1,0.3333333333333333
KS,2,12,2.0,15,4,0.26666666666666666
KS,2,12,3.0,2,1,0.5
KS,2,12,4.0,1,1,1.0
KS,3,1,1.0,4,2,0.5
KS,3,1,2.0,16,6,0.375
KS,3,1,3.0,2,0,0.0
KS,3,1,4.0,3,0,0.0
KS,3,2,1.0,1,0,0.0
KS,3,2,2.0,16,3,0.1875
KS,3,2,3.0,3,0,0.0
KS,3,2,4.0,3,3,1.0
KS,3,3,2.0,8,3,0.375
KS,3,3,3.0,2,0,0.0
KS,3,4,1.0,4,1,0.25
KS,3,4,2.0,12,5,0.4166666666666667
KS,3,4,3.0,1,0,0.0
KS,3,4,4.0,3,2,0.6666666666666666
KS,3,5,1.0,1,0,0.0
KS,3,5,2.0,8,0,0.0
KS,3,5,3.0,3,1,0.3333333333333333
KS,3,5,4.0,1,1,1.0
KS,3,6,1.0,3,2,0.6666666666666666
KS,3,6,2.0,15,9,0.6
KS,3,6,3.0,3,1,0.3333333333333333
KS,3,7,1.0,1,0,0.0
KS,3,7,2.0,13,4,0.3076923076923077
KS,3,7,3.0,2,1,0.5
KS,3,7,4.0,1,0,0.0
KS,3,8,1.0,4,0,0.0
KS,3,8,2.0,16,5,0.3125
KS,3,8,3.0,2,1,0.5
KS,3,8,4.0,2,1,0.5
KS,3,9,1.0,1,1,1.0
KS,3,9,2.0,13,4,0.3076923076923077
KS,3,9,3.0,3,0,0.0
KS,3,9,4.0,4,2,0.5
KS,3,10,1.0,1,0,0.0
KS,3,10,2.0,19,4,0.21052631578947367
KS,3,10,3.0,1,1,1.0
KS,3,10,4.0,2,0,0.0
KS,3,11,1.0,3,1,0.3333333333333333
KS,3,11,2.0,11,2,0.18181818181818182
KS,3,11,3.0,2,1,0.5
KS,3,11,4.0,1,1,1.0
KS,3,12,1.0,3,1,0.3333333333333333
KS,3,12,2.0,13,4,0.3076923076923077
KS,3,12,3.0,5,1,0.2
KS,3,12,4.0,2,0,0.0
KS,4,1,1.0,6,0,0.0
KS,4,1,2.0,12,5,0.4166666666666667
KS,4,1,3.0,6,3,0.5
KS,4,1,4.0,1,0,0.0
KS,4,2,1.0,3,0,0.0
KS,4,2,2.0,19,7,0.3684210526315789
KS,4,2,3.0,6,2,0.3333333333333333
KS,4,2,4.0,1,1,1.0
KS,4,3,1.0,1,0,0.0
KS,4,3,2.0,18,5,0.2777777777777778
KS,4,3,3.0,1,0,0.0
KS,4,4,1.0,2,0,0.0
KS,4,4,2.0,21,6,0.2857142857142857
KS,4,4,3.0,3,0,0.0
KS,4,4,4.0,2,0,0.0
KS,4,5,1.0,3,1,0.3333333333333333
KS,4,5,2.0,14,5,0.35714285714285715
KS,4,5,3.0,1,0,0.0
KS,4,5,4.0,1,1,1.0
KS,4,6,1.0,2,1,0.5
KS,4,6,2.0,17,3,0.17647058823529413
KS,4,6,3.0,2,1,0.5
KS,4,7,1.0,1,0,0.0
KS,4,7,2.0,15,1,0.06666666666666667
KS,4,7,3.0,2,1,0.5
KS,4,8,1.0,3,0,0.0
KS,4,8,2.0,14,1,0.07142857142857142
KS,4,8,3.0,5,2,0.4
KS,4,9,2.0,14,6,0.42857142857142855
KS,4,9,3.0,2,0,0.0
KS,4,10,1.0,3,0,0.0
KS,4,10,2.0,14,3,0.21428571428571427
KS,4,10,3.0,6,2,0.3333333333333333
KS,4,10,4.0,1,1,1.0
KS,4,11,1.0,1,0,0.0
KS,4,11,2.0,17,6,0.35294117647058826
KS,4,11,3.0,1,0,0.0
KS,4,11,4.0,1,1,1.0
KS,4,12,1.0,3,0,0.0
KS,4,12,2.0,13,3,0.23076923076923078
KS,4,12,3.0,6,1,0.16666666666666666
KS,4,12,4.0,1,0,0.0
KS,5,1,1.0,6,3,0.5
KS,5,1,2.0,18,4,0.2222222222222222
KS,5,1,3.0,3,0,0.0
KS,5,2,1.0,2,0,0.0
KS,5,2,2.0,19,12,0.631578947368421
KS,5,2,3.0,6,0,0.0
KS,5,3,1.0,1,0,0.0
KS,5,3,2.0,11,4,0.36363636363636365
KS,5,3,3.0,7,1,0.14285714285714285
KS,5,4,1.0,3,0,0.0
KS,5,4,2.0,7,0,0.0
KS,5,4,3.0,4,0,0.0
KS,5,5,1.0,3,0,0.0
KS,5,5,2.0,15,6,0.4
KS,5,5,3.0,4,0,0.0
KS,5,5,4.0,1,0,0.0
KS,5,6,1.0,6,3,0.5
KS,5,6,2.0,16,3,0.1875
KS,5,6,3.0,3,1,0.3333333333333333
KS,5,6,4.0,2,0,0.0
KS,5,7,2.0,13,3,0.23076923076923078
KS,5,7,3.0,2,0,0.0
KS,5,7,4.0,1,0,0.0
KS,5,8,1.0,5,1,0.2
KS,5,8,2.0,22,7,0.3181818181818182
KS,5,8,3.0,2,0,0.0
KS,5,8,4.0,1,0,0.0
KS,5,9,1.0,3,0,0.0
KS,5,9,2.0,17,6,0.35294117647058826
KS,5,9,3.0,7,3,0.42857142857142855
KS,5,9,4.0,1,0,0.0
KS,5,10,1.0,2,0,0.0
KS,5,10,2.0,15,3,0.2
KS,5,10,3.0,5,0,0.0
KS,5,10,4.0,3,2,0.6666666666666666
KS,5,11,2.0,10,4,0.4
KS,5,11,3.0,1,0,0.0
KS,5,11,4.0,1,0,0.0
KS,5,12,1.0,1,0,0.0
KS,5,12,2.0,17,5,0.29411764705882354
KS,5,12,3.0,5,2,0.4
KS,5,12,4.0,3,1,0.3333333333333333
KS,6,1,1.0,4,1,0.25
KS,6,1,2.0,26,7,0.2692307692307692
KS,6,1,3.0,3,1,0.3333333333333333
KS,6,2,1.0,1,0,0.0
KS,6,2,2.0,30,15,0.5
KS,6,2,3.0,3,0,0.0
KS,6,3,1.0,2,0,0.0
KS,6,3,2.0,31,15,0.4838709677419355
KS,6,3,3.0,3,0,0.0
KS,6,3,4.0,1,0,0.0
KS,6,4,2.0,11,1,0.09090909090909091
KS,6,4,3.0,1,1,1.0
KS,6,4,4.0,1,0,0.0
KS,6,5,1.0,1,0,0.0
KS,6,5,2.0,20,6,0.3
KS,6,5,3.0,5,1,0.2
KS,6,5,4.0,3,0,0.0
KS,6,6,1.0,1,0,0.0
KS,6,6,2.0,19,6,0.3157894736842105
KS,6,6,3.0,2,1,0.5
KS,6,6,4.0,1,1,1.0
KS,6,7,1.0,4,1,0.25
KS,6,7,2.0,15,3,0.2
KS,6,7,3.0,7,4,0.5714285714285714
KS,6,8,1.0,6,4,0.6666666666666666
KS,6,8,2.0,21,8,0.38095238095238093
KS,6,8,3.0,3,0,0.0
KS,6,9,1.0,6,1,0.16666666666666666
KS,6,9,2.0,14,3,0.21428571428571427
KS,6,10,1.0,4,0,0.0
KS,6,10,2.0,14,4,0.2857142857142857
KS,6,10,3.0,5,0,0.0
KS,6,10,4.0,1,1,1.0
KS,6,11,1.0,2,0,0.0
KS,6,11,2.0,19,8,0.42105263157894735
KS,6,11,3.0,5,2,0.4
KS,6,12,1.0,3,0,0.0
KS,6,12,2.0,20,5,0.25
KS,6,12,3.0,3,3,1.0
KS,6,12,4.0,1,0,0.0
KS,7,1,1.0,2,1,0.5
KS,7,1,2.0,21,8,0.38095238095238093
KS,7,2,1.0,1,0,0.0
KS,7,2,2.0,30,18,0.6
KS,7,2,3.0,2,1,0.5
KS,7,2,4.0,1,0,0.0
KS,7,3,1.0,2,0,0.0
KS,7,3,2.0,17,9,0.5294117647058824
KS,7,3,3.0,6,0,0.0
KS,7,3,4.0,1,0,0.0
KS,7,4,1.0,2,1,0.5
KS,7,4,2.0,22,7,0.3181818181818182
KS,7,4,3.0,2,1,0.5
KS,7,4,4.0,2,0,0.0
KS,7,5,1.0,3,1,0.3333333333333333
KS,7,5,2.0,22,10,0.45454545454545453
KS,7,5,4.0,2,0,0.0
KS,7,6,1.0,2,0,0.0
KS,7,6,2.0,16,6,0.375
KS,7,6,3.0,2,0,0.0
KS,7,7,1.0,2,0,0.0
KS,7,7,2.0,15,7,0.4666666666666667
KS,7,7,3.0,3,0,0.0
KS,7,7,4.0,1,0,0.0
KS,7,8,1.0,3,1,0.3333333333333333
KS,7,8,2.0,32,10,0.3125
KS,7,8,3.0,4,1,0.25
KS,7,8,4.0,1,1,1.0
KS,7,9,1.0,2,0,0.0
KS,7,9,2.0,22,13,0.5909090909090909
KS,7,9,3.0,6,1,0.16666666666666666
